編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLTKKIMFFGH56CA,14,197.27,見其他登記事項,鋼筋混凝土造,92年5月29日,四層,一層 二層 三層 四層
RPVPMLMKKIMFFGH09CA,35,.19,住家用,鋼筋混凝土造,72年4月15日,五層,一層
RPVPMLMKKIMFFGH09CA,35,92.22,住家用,鋼筋混凝土造,72年4月15日,五層,二層
RPPTMLPJKIMFFGH09CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,九層
RPPTMLPJKIMFFGH09CA,,30.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPOTMLPJKIMFFGH98CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,八層
RPOTMLPJKIMFFGH98CA,,59.08,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPQTMLPJKIMFFGH56CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,六層
RPQTMLPJKIMFFGH56CA,,30.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPRTMLPJKIMFFGH66CA,,29.99,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPRTMLPJKIMFFGH66CA,,62.91,住家用,鋼筋混凝土造,106年8月17日,十五層,二層
RPUSMLPJKIMFFGH86CA,,30.51,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPUSMLPJKIMFFGH86CA,,63.98,住家用,鋼筋混凝土造,106年8月17日,十五層,三層
RPUNMLQJKIMFFGH09CA,,30.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPUNMLQJKIMFFGH09CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,八層
RPUTMLPJKIMFFGH96CA,,61.93,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPUTMLPJKIMFFGH96CA,,63.98,住家用,鋼筋混凝土造,106年8月17日,十五層,十層
RPRNMLQJKIMFFGH78CA,,72.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPRNMLQJKIMFFGH78CA,,85.44,住家用,鋼筋混凝土造,106年8月17日,十五層,九層
RPVNMLQJKIMFFGH56CA,,29.90,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPVNMLQJKIMFFGH56CA,,62.70,住家用,鋼筋混凝土造,106年8月17日,十五層,二層
RPSTMLPJKIMFFGH76CA,,72.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPSTMLPJKIMFFGH76CA,,85.44,住家用,鋼筋混凝土造,106年8月17日,十五層,十三層
RPVTMLPJKIMFFGH07CA,,71.54,住家用,鋼筋混凝土造,106年8月17日,十五層,八層
RPVTMLPJKIMFFGH07CA,,65.53,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPQNMLQJKIMFFGH68CA,,81.05,住家用,鋼筋混凝土造,106年8月17日,十五層,四層
RPQNMLQJKIMFFGH68CA,,70.07,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPTNMLQJKIMFFGH98CA,,30.20,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPTNMLQJKIMFFGH98CA,,63.35,住家用,鋼筋混凝土造,106年8月17日,十五層,六層
RPPNMLPJKIMFFGH48CA,23,68.55,住家用,鋼筋混凝土造,83年8月3日,十六層,五層
RPPNMLPJKIMFFGH48CA,23,9.03,共有部份,鋼筋混凝土造,83年8月3日,十六層,
RPTOMLOLJIMFFGH98CA,3,57.58,住家用,鋼筋混凝土造,104年2月4日,五層,五層
RPTOMLOLJIMFFGH98CA,3,28.53,見其他登記事項,鋼筋混凝土造,104年2月4日,五層,
RPWNMLQJKIMFFGH66CA,,81.05,住家用,鋼筋混凝土造,106年8月17日,十五層,十四層
RPWNMLQJKIMFFGH66CA,,70.07,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPSOMLTLJIMFFGH76CA,4,88.11,住家用,鋼筋混凝土造,102年12月9日,十三層,十二層
RPSOMLTLJIMFFGH76CA,4,4.72,共有部份,鋼筋混凝土造,102年12月9日,十三層,
RPSOMLTLJIMFFGH76CA,4,43.63,共有部份,鋼筋混凝土造,102年12月9日,十三層,
RPSOMLTLJIMFFGH76CA,4,17.11,共有部份,鋼筋混凝土造,102年12月9日,十三層,
RPROMLQLJIMFFGH98CA,39,119.32,住家用,加強磚造,68年1月4日,二層,一層 二層 騎樓
RPXNMLQJKIMFFGH76CA,,61.93,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPSPMLQJKIMFFGH09CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,十三層
RPXNMLQJKIMFFGH76CA,,63.98,住家用,鋼筋混凝土造,106年8月17日,十五層,六層
RPSPMLQJKIMFFGH09CA,,61.58,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPOPMLQJKIMFFGH68CA,,30.51,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPOPMLQJKIMFFGH68CA,,63.98,住家用,鋼筋混凝土造,106年8月17日,十五層,十二層
RPPPMLQJKIMFFGH78CA,,81.05,住家用,鋼筋混凝土造,106年8月17日,十五層,六層
RPPPMLQJKIMFFGH78CA,,70.07,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPRPMLQJKIMFFGH98CA,,81.05,住家用,鋼筋混凝土造,106年8月17日,十五層,十三層
RPRPMLQJKIMFFGH98CA,,70.07,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPQPMLQJKIMFFGH88CA,,81.05,住家用,鋼筋混凝土造,106年8月17日,十五層,十層
RPQPMLQJKIMFFGH88CA,,70.07,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPSNMLNLJIMFFGH68CA,,184.98,見其他登記事項,鋼筋混凝土造,106年8月17日,四層,一層 二層 三層 四層
RPROMLQJKIMFFGH88CA,,30.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPROMLQJKIMFFGH88CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,三層
RPSOMLQJKIMFFGH98CA,,72.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPUPMLQJKIMFFGH66CA,,71.54,住家用,鋼筋混凝土造,106年8月17日,十五層,十四層
RPUPMLQJKIMFFGH66CA,,65.53,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPSOMLQJKIMFFGH98CA,,85.44,住家用,鋼筋混凝土造,106年8月17日,十五層,三層
RPTPMLQJKIMFFGH56CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,七層
RPTPMLQJKIMFFGH56CA,,61.58,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPUOMLQJKIMFFGH56CA,,30.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPUOMLQJKIMFFGH56CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,六層
RPORMLTLJIMFFHH76CA,36,80.29,住家用,鋼筋混凝土造,71年3月24日,五層,二層
RPQOMLQJKIMFFGH78CA,,61.93,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPQOMLQJKIMFFGH78CA,,63.98,住家用,鋼筋混凝土造,106年8月17日,十五層,十三層
RPVOMLQJKIMFFGH66CA,,61.63,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPVOMLQJKIMFFGH66CA,,63.35,住家用,鋼筋混凝土造,106年8月17日,十五層,五層
RPPOMLQJKIMFFGH68CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,三層
RPPOMLQJKIMFFGH68CA,,30.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPWOMLQJKIMFFGH76CA,,59.08,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPWOMLQJKIMFFGH76CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,九層
RPQNMLPJKIMFFHH68CA,13,110.67,住家用,鋼骨鋼筋混凝土造,94年2月5日,十四層,十二層
RPQNMLPJKIMFFHH68CA,13,74.30,共有部份,鋼骨鋼筋混凝土造,94年2月5日,十四層,
RPOOMLRLJIMFFAH28DA,6,88.54,住家用,鋼筋混凝土造,100年11月28日,十二層,七層
RPOOMLRLJIMFFAH28DA,6,18.24,見其他登記事項,鋼筋混凝土造,100年11月28日,十二層,
RPOOMLRLJIMFFAH28DA,6,52.97,見其他登記事項,鋼筋混凝土造,100年11月28日,十三層,
RPTNMLRLJIMFFHH66CA,23,91.84,住家用,鋼筋混凝土造,83年9月22日,五層,二層
RPTNMLRLJIMFFHH66CA,23,3.00,共有部份,鋼筋混凝土造,83年9月22日,五層,
RPTNMLPKKIMFFHH09CA,36,89.63,住家用,鋼筋混凝土造,70年4月17日,四層,二層
RPRNMLOLJIMFFHH78CA,6,90.70,住家用,鋼筋混凝土造,101年3月28日,十五層,十四層
RPRNMLOLJIMFFHH78CA,6,76.77,見其他登記事項,鋼筋混凝土造,101年3月28日,十五層,
RPWNMLRJKIMFFHH86CA,14,105.94,住家用,鋼筋混凝土造,92年12月1日,七層,七層
RPWNMLRJKIMFFHH86CA,14,18.00,共有部份,鋼筋混凝土造,92年12月1日,七層,
RPWNMLRJKIMFFHH86CA,14,38.44,共有部份,鋼筋混凝土造,92年12月1日,七層,
RPRNMLNJKIMFFAH97DA,22,84.21,住家用,鋼筋混凝土造,85年1月31日,十三層,一層
RPRNMLNJKIMFFAH97DA,22,10.42,共有部份,鋼筋混凝土造,85年1月31日,十四層,
RPPSMLOLJIMFFAH48DA,23,23.68,住家用,鋼筋混凝土造,84年4月19日,十九層,五層
RPPSMLOLJIMFFAH48DA,23,4.17,共有部份,鋼筋混凝土造,84年4月19日,二十層,
RPPSMLOLJIMFFAH48DA,23,.82,共有部份,鋼筋混凝土造,84年4月19日,十九層,
RPOOMLQJKIMFFAH08DA,13,83.92,住家用,鋼筋混凝土造,93年11月27日,十三層,四層
RPOOMLQJKIMFFAH08DA,13,12.07,共有部份,鋼筋混凝土造,93年11月27日,十三層,
RPOOMLQJKIMFFAH08DA,13,12.76,共有部份,鋼筋混凝土造,93年11月27日,十三層,
RPOOMLQJKIMFFAH08DA,13,.33,見其他登記事項,鋼筋混凝土造,93年11月27日,一層,一層
RPOOMLQJKIMFFAH08DA,13,25.52,共有部份,鋼筋混凝土造,93年11月27日,十三層,
RPPOMLKMJIMFFHH38CA,9,22.77,見其他登記事項,鋼筋混凝土造,97年6月9日,十層,七層
RPPOMLKMJIMFFHH38CA,9,3.55,共有部份,鋼筋混凝土造,97年6月9日,十層,
RPPOMLKMJIMFFHH38CA,9,8.37,共有部份,鋼筋混凝土造,97年6月9日,十層,
RPSOMLSLJIMFFAH78DA,23,69.08,住家用,鋼筋混凝土造,84年2月14日,十二層,三層
RPSOMLSLJIMFFAH78DA,23,17.36,共有部份,鋼筋混凝土造,84年2月14日,十二層,
RPXPMLOLJIMFFAH98DA,24,93.76,住家用,鋼筋混凝土造,82年11月4日,十三層,七層
RPXPMLOLJIMFFAH98DA,24,10.44,共有部份,鋼筋混凝土造,82年11月4日,十三層,
RPXPMLOLJIMFFAH98DA,24,4.50,共有部份,鋼筋混凝土造,82年11月4日,十三層,
RPSNMLOJKIMFFHH78CA,2,209.31,見其他登記事項,鋼筋混凝土造,104年11月24日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLNJKIMFFAH77DA,4,69.22,住家用,鋼筋混凝土造,103年2月26日,十五層,十五層
RPPNMLNJKIMFFAH77DA,4,62.66,見其他登記事項,鋼筋混凝土造,103年2月26日,十五層,
RPPNMLSLJIMFFAH38DA,22,129.17,見其他登記事項,鋼筋混凝土造,84年4月14日,十七層,六層
RPPNMLSLJIMFFAH38DA,22,6.69,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPPNMLSLJIMFFAH38DA,22,6.36,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPSNMLSLJIMFFAH68DA,22,76.97,住家用,鋼筋混凝土造,84年6月26日,十七層,十層
RPSNMLSLJIMFFAH68DA,22,8.10,共有部份,鋼筋混凝土造,84年6月26日,十七層,
RPSNMLSLJIMFFAH68DA,22,45.05,共有部份,鋼筋混凝土造,84年6月26日,十七層,
RPSNMLSLJIMFFAH68DA,22,18.95,共有部份,鋼筋混凝土造,84年6月26日,十七層,
RPXNMLSLJIMFFBH66DA,,52.08,見其他登記事項,鋼筋混凝土造,106年9月26日,五層,二層
RPXNMLSLJIMFFBH66DA,,17.77,見其他登記事項,鋼筋混凝土造,106年9月26日,五層,
RPSOMLKMJIMFFEH48DA,23,8.57,共有部份,鋼筋混凝土造,83年8月11日,十六層,
RPSOMLKMJIMFFEH48DA,23,127.08,住家用,鋼筋混凝土造,83年8月11日,十六層,三層
RPSOMLKMJIMFFEH48DA,23,3.94,共有部份,鋼筋混凝土造,83年8月11日,十六層,
RPUNMLOJKIMFFFH88DA,6,92.87,住家用,鋼筋混凝土造,100年10月24日,十四層,三層
RPUNMLOJKIMFFFH88DA,6,44.16,見其他登記事項,鋼筋混凝土造,100年10月24日,十四層,
RPUNMLOJKIMFFFH88DA,6,20.44,見其他登記事項,鋼筋混凝土造,100年10月24日,十四層,
RPQRMLNLJIMFFBH48DA,24,46.12,見其他登記事項,鋼筋混凝土造,83年3月4日,十二層,地下一層 地下二層
RPPNMLPLKIMFFAH18DA,6,95.71,住家用,鋼筋混凝土造,100年11月28日,十三層,十層
RPPNMLPLKIMFFAH18DA,6,93.22,見其他登記事項,鋼筋混凝土造,100年11月28日,十三層,
RPPNMLPLKIMFFAH18DA,6,20.24,見其他登記事項,鋼筋混凝土造,100年11月28日,十三層,
RPPSMLOJKIMFFBH48DA,12,57.52,見其他登記事項,鋼筋混凝土造,94年8月24日,十二層,六層
RPPSMLOJKIMFFBH48DA,12,18.43,共有部分,鋼筋混凝土造,94年8月24日,十二層,
RPVNMLKMJIMFFBH38DA,45,46.20,住家用,加強磚造,61年7月10日,二層,一層 二層 騎樓
RPQOMLLJKIMFFDH08DA,,21.16,見其他登記事項,加強磚造,106年9月6日,一層,一層
RPQOMLLJKIMFFDH08DA,,15.87,見其他登記事項,加強磚造,106年9月6日,一層,一層
RPQOMLLJKIMFFDH08DA,,15.87,見其他登記事項,加強磚造,106年9月6日,一層,一層
RPXPMLOJKIMFFBH98DA,7,80.52,住家用,鋼筋混凝土造,99年9月17日,十二層,十二層
RPXPMLOJKIMFFBH98DA,7,68.23,見其他登記事項,鋼筋混凝土造,99年9月17日,十三層,
RPPNMLNJKIMFFFH28DA,4,152.48,住家用,鋼筋混凝土造,102年9月10日,十五層,二層
RPPNMLNJKIMFFFH28DA,4,112.23,見其他登記事項,鋼筋混凝土造,102年9月10日,十五層,
RPXNMLRLJIMFFEH86DA,21,32.41,住家用,鋼筋混凝土造,85年5月28日,十六層,十一層
RPXNMLRLJIMFFEH86DA,21,29.68,共有部份,鋼筋混凝土造,85年5月28日,十六層,
RPXNMLRLJIMFFEH86DA,21,6.69,共有部份,鋼筋混凝土造,85年5月28日,十六層,
RPXNMLRLJIMFFEH86DA,21,1.57,共有部份,鋼筋混凝土造,85年5月28日,十六層,
RPTOMLOJKIMFFGH98DA,24,103.14,住家用,鋼筋混凝土造,82年12月10日,十五層,十二層
RPTOMLOJKIMFFGH98DA,24,16.57,共有部份,鋼筋混凝土造,82年12月10日,十五層,
RPTOMLOJKIMFFGH98DA,24,10.96,共有部份,鋼筋混凝土造,82年12月10日,十五層,
RPTOMLOJKIMFFGH98DA,24,32.63,見其他登記事項,鋼筋混凝土造,82年12月10日,十五層,地下二層
RPVNMLRLJIMFFGH86DA,23,119.80,住家用,鋼筋混凝土造,84年3月14日,十三層,三層
RPVNMLRLJIMFFGH86DA,23,8.25,共有部份,鋼筋混凝土造,84年3月14日,十三層,
RPVNMLRLJIMFFGH86DA,23,12.86,共有部份,鋼筋混凝土造,84年3月14日,十三層,
RPVNMLRLJIMFFGH86DA,23,6.66,共有部份,鋼筋混凝土造,84年3月14日,十三層,
RPVNMLRLJIMFFGH86DA,23,45.69,共有部份,鋼筋混凝土造,84年3月14日,十三層,
RPPOMLLLKHNFFAH97EA,44,104.87,住家用,加強磚造,63年2月20日,二層,一層 二層
RPROMLNKKIMFFAH28EA,34,94.17,住家用,鋼筋混凝土造,73年4月2日,十二層,七層
RPROMLNKKIMFFAH28EA,34,27.07,共有部份,鋼筋混凝土造,73年4月2日,十二層,
RPSOMLNKKIMFFAH38EA,34,112.88,住家用,鋼筋混凝土造,73年4月2日,十二層,七層
RPSOMLNKKIMFFAH38EA,34,32.46,共有部份,鋼筋混凝土造,73年4月2日,十二層,
SPRPMLQJKIMFFDH88DA,24,88.69,住家用,鋼筋混凝土造,82年8月17日,八層,二層
SPRPMLQJKIMFFDH88DA,24,9.24,共同使用部份,鋼筋混凝土造,82年8月17日,八層,
SPRPMLQJKIMFFDH88DA,24,25.25,共同使用部份,鋼筋混凝土造,82年8月17日,八層,
RPPNMLSJKIMFFHH98DA,36,90.07,住家用,鋼筋混凝土造,71年2月27日,四層,三層
RPPOMLRLJIMFFAH38DA,8,70.95,住家用,鋼筋混凝土造,98年8月15日,十五層,六層
RPPOMLRLJIMFFAH38DA,8,16.73,共有部份,鋼筋混凝土造,98年8月15日,十五層,
RPPOMLRLJIMFFAH38DA,8,43.03,共有部份,鋼筋混凝土造,98年8月15日,十五層,
RPTQMLTLJIMFFHH27DA,37,121.69,住家用,鋼筋混凝土造,69年6月5日,四層,四層
RPRPMLQJKIMFFDH78DA,24,43.55,見其他登記事項,鋼筋混凝土造,82年8月17日,八層,一層 騎樓
RPRPMLQJKIMFFDH78DA,24,10.98,共同使用部份,鋼筋混凝土造,82年8月17日,八層,
RPVNMLSLJIMFFEH76DA,21,22.88,住家用,鋼筋混凝土造,86年1月22日,二十七層,二十二層
RPVNMLSLJIMFFEH76DA,21,9.61,共有部份,鋼筋混凝土造,86年1月22日,二十七層,
RPRNMLSJKIMFFHH09CA,2,91.49,住家用,鋼筋混凝土造,105年2月2日,七層,四層
RPRNMLSJKIMFFHH09CA,2,76.18,見其他登記事項,鋼筋混凝土造,105年2月2日,七層,
RPVOMLMKKHNFFFH09EA,21,52.92,住家用,鋼筋混凝土造,85年8月3日,十七層,七層
RPVOMLMKKHNFFFH09EA,21,11.40,共有部分,鋼筋混凝土造,85年8月3日,十七層,
RPVOMLMKKHNFFFH09EA,21,4.66,共有部分,鋼筋混凝土造,85年8月3日,十七層,
RPUNMLPKKIMFFHH56CA,10,88.13,住家用,鋼筋混凝土造,97年1月10日,九層,二層
RPUNMLPKKIMFFHH56CA,10,14.36,共有部份,鋼筋混凝土造,97年1月10日,九層,
RPUNMLPKKIMFFHH56CA,10,22.79,共有部份,鋼筋混凝土造,97年1月10日,九層,
RPXNMLKLKIMFFHH09CA,24,90.25,住家用,鋼筋混凝土造,82年10月8日,六層,二層
RPXNMLKLKIMFFHH09CA,24,13.53,共有部份,鋼筋混凝土造,82年10月8日,六層,
RPXNMLKLKIMFFHH09CA,24,37.68,共有部份,鋼筋混凝土造,82年10月8日,六層,
RPROMLSLJIMFFFH56DA,4,90.74,住家用,鋼筋混凝土造,103年1月20日,十五層,十四層
RPROMLSLJIMFFFH56DA,4,55.15,見其他登記事項,鋼筋混凝土造,103年1月20日,十五層,
RPROMLSLJIMFFFH56DA,4,18.62,見其他登記事項,鋼筋混凝土造,103年1月20日,十五層,
RPSOMLRLJIMFFFH56DA,5,88.75,住家用,鋼筋混凝土造,101年7月13日,十三層,三層
RPSOMLRLJIMFFFH56DA,5,21.54,見其他登記事項,鋼筋混凝土造,101年7月13日,十三層,
RPSOMLRLJIMFFFH56DA,5,49.72,見其他登記事項,鋼筋混凝土造,101年7月13日,十三層,
RPWQMLTJKHNFFAH86EA,1,70.04,住家用,鋼筋混凝土造,105年11月2日,十五層,十層
RPWQMLTJKHNFFAH86EA,1,17.57,見其他登記事項,鋼筋混凝土造,105年11月2日,十五層,
RPWQMLTJKHNFFAH86EA,1,44.41,見其他登記事項,鋼筋混凝土造,105年11月2日,十五層,
RPWNMLRLJIMFFHH96CA,25,83.98,住家用,鋼筋混凝土造,82年4月9日,四層,一層
RPWNMLRLJIMFFHH96CA,25,3.89,共有部份,鋼筋混凝土造,82年4月9日,四層,
RPQNMLSLJIMFFGH98CA,37,30.42,住家用,鋼筋混凝土造,70年1月29日,四層,三層
RPQNMLSLJIMFFGH98CA,37,30.42,住家用,鋼筋混凝土造,70年1月29日,四層,三層
RPXQMLTLJIMFFHH57CA,16,110.67,住家用,鋼筋混凝土造,91年1月17日,十三層,十層
RPXQMLTLJIMFFHH57CA,16,18.57,共有部份,鋼筋混凝土造,91年1月17日,十三層,
RPXQMLTLJIMFFHH57CA,16,44.48,共有部份,鋼筋混凝土造,91年1月17日,十三層,
RPQNMLRLJIMFFGH88CA,5,77.00,見其他登記事項,見其他登記事項,101年4月25日,二層,一層 二層
RPROMLMKKIMFFGH58CA,,63.35,住家用,鋼筋混凝土造,106年8月17日,十五層,五層
RPROMLMKKIMFFGH58CA,,61.63,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPXNMLMKKIMFFGH09CA,,30.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPXNMLMKKIMFFGH09CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,四層
RPPOMLMKKIMFFGH38CA,,75.74,住家用,鋼筋混凝土造,106年8月17日,十五層,二層
RPPOMLMKKIMFFGH38CA,,36.11,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPQOMLMKKIMFFGH48CA,,71.54,住家用,鋼筋混凝土造,106年8月17日,十五層,八層
RPQOMLMKKIMFFGH48CA,,34.11,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPOOMLMKKIMFFGH28CA,,61.58,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPOOMLMKKIMFFGH28CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,六層
RPSPMLMKKIMFFGH78CA,,61.93,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPSPMLMKKIMFFGH78CA,,63.98,住家用,鋼筋混凝土造,106年8月17日,十五層,八層
RPTPMLMKKIMFFGH88CA,,85.44,住家用,鋼筋混凝土造,106年8月17日,十五層,十層
RPTPMLMKKIMFFGH88CA,,72.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPQPMLMKKIMFFGH58CA,,63.35,住家用,鋼筋混凝土造,106年8月17日,十五層,十二層
RPQPMLMKKIMFFGH58CA,,30.20,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPRPMLMKKIMFFGH68CA,,85.44,住家用,鋼筋混凝土造,106年8月17日,十五層,十層
RPRPMLMKKIMFFGH68CA,,72.15,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPUNMLMJKIMFFFH58CA,4,109.63,住家用,鋼筋混凝土造,102年5月3日,十七層,十三層
RPUNMLMJKIMFFFH58CA,4,18.39,見其他登記事項,鋼筋混凝土造,102年5月3日,十九層,
RPUNMLMJKIMFFFH58CA,4,35.87,見其他登記事項,鋼筋混凝土造,102年5月3日,十九層,
RPUNMLMJKIMFFFH58CA,4,33.91,見其他登記事項,鋼筋混凝土造,102年5月3日,十七層,
RPOPMLMKKIMFFGH38CA,,63.35,住家用,鋼筋混凝土造,106年8月17日,十五層,十層
RPOPMLMKKIMFFGH38CA,,30.20,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPXOMLMKKIMFFGH56CA,,61.58,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPXOMLMKKIMFFGH56CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,十二層
RPPOMLRLJIMFFFH78CA,3,168.41,住家用,鋼筋混凝土造,103年11月1日,十三層,十二層 十三層
RPPOMLRLJIMFFFH78CA,3,8.31,見其他登記事項,鋼筋混凝土造,103年11月1日,十三層,
RPPOMLRLJIMFFFH78CA,3,80.39,見其他登記事項,鋼筋混凝土造,103年11月1日,十三層,
RPPOMLRLJIMFFFH78CA,3,40.34,見其他登記事項,鋼筋混凝土造,103年11月1日,十三層,
RPWOMLMKKIMFFGH09CA,,63.35,住家用,鋼筋混凝土造,106年8月17日,十五層,四層
RPWOMLMKKIMFFGH09CA,,30.20,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPTOMLMKKIMFFGH78CA,,63.35,住家用,鋼筋混凝土造,106年8月17日,十五層,六層
RPTOMLMKKIMFFGH78CA,,30.20,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPTNMLOJKIMFFFH68CA,38,101.79,住家用,加強磚造,68年6月18日,二層,一層 二層
RPVOMLMKKIMFFGH98CA,,62.69,住家用,鋼筋混凝土造,106年8月17日,十五層,二層
RPVOMLMKKIMFFGH98CA,,61.31,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPUOMLMKKIMFFGH88CA,,63.35,住家用,鋼筋混凝土造,106年8月17日,十五層,七層
RPUOMLMKKIMFFGH88CA,,61.63,共有部份,鋼筋混凝土造,106年8月17日,十五層,
