編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area (square meter),the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLRJKHNFFHN96DA,30,177.03,工業用,鋼筋混凝土造,76年10月23日,三層,一層 二層 三層 騎樓
RPWNMLNLKHNFFHN27CA,22,120.50,住家用,鋼筋混凝土造,84年7月26日,三層,一層 二層 三層
RPRNMLSJKHNFFDN76DA,,262.17,見其他登記事項,鋼筋混凝土造,106年10月13日,四層,一層 二層 三層 四層
RPQNMLSJKHNFFHN96CA,36,118.08,住商用,加強磚造,70年12月5日,二層,一層 二層 騎樓
RPPNMLNKKHNFFAN48DA,43,70.00,住家用,鋼筋混凝土加強磚造,63年8月12日,二層,一層 二層
RPRNMLQLKHNFFDN66CA,23,183.37,住家用,鋼筋混凝土造,84年1月27日,四層,一層 二層 三層 四層
RPRNMLQLKHNFFDN66CA,23,43.83,停車空間,鋼筋混凝土造,84年1月27日,四層,
RPXNMLNLKHNFFHN37CA,,177.06,見其他登記事項,鋼筋混凝土造,106年11月3日,三層,一層 二層 三層 屋頂突出物
RPTNMLMKKHNFFHN76CA,20,149.40,住家用,鋼筋混凝土造,86年8月30日,四層,一層 二層 三層 四層
RPROMLKKKHNFFDN68CA,2,71.56,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,一層 二層
RPROMLKKKHNFFDN68CA,2,26.62,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPPPMLKKKHNFFDN58CA,2,75.00,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,七層
RPPPMLKKKHNFFDN58CA,2,66.85,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPUOMLKKKHNFFDN98CA,2,72.67,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,三層
RPUOMLKKKHNFFDN98CA,2,65.67,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPQNMLMLKHNFFGN09CA,30,174.29,農舍,加強磚造,76年8月27日,二層,一層 二層
RPVOMLKKKHNFFDN09CA,2,90.52,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,五層
RPVOMLKKKHNFFDN09CA,2,73.36,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPVPMLKKKHNFFDN56CA,,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,八層
RPVPMLKKKHNFFDN56CA,,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPSPMLKKKHNFFDN88CA,2,90.52,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,八層
RPSPMLKKKHNFFDN88CA,2,73.36,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPRPMLKKKHNFFDN78CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,七層
RPRPMLKKKHNFFDN78CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
SPTQMLKKKHNFFDN56CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十五層
SPTQMLKKKHNFFDN56CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPQNMLNKKHNFFBN68DA,22,83.93,住家用,鋼筋混凝土造,84年11月20日,八層,四層
RPQNMLNKKHNFFBN68DA,22,23.79,見其他登記事項,鋼筋混凝土造,84年11月20日,八層,
RPQNMLNKKHNFFBN68DA,22,8.15,停車空間,鋼筋混凝土造,84年11月20日,八層,
RPXPMLKKKHNFFDN76CA,2,73.07,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十層
RPXPMLKKKHNFFDN76CA,2,66.26,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPOQMLKKKHNFFDN58CA,2,90.52,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十一層
RPOQMLKKKHNFFDN58CA,2,73.36,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPWPMLKKKHNFFDN66CA,2,75.00,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,九層
RPWPMLKKKHNFFDN66CA,2,66.85,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPTQMLKKKHNFFDN09CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十二層
RPTQMLKKKHNFFDN09CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPWNMLNLKHNFFDN86CA,26,25.66,住家用,鋼筋混凝土造,81年1月6日,六層,一層
RPWNMLNLKHNFFDN86CA,26,9.94,住家用,鋼筋混凝土造,81年1月6日,六層,
RPWNMLNLKHNFFDN86CA,26,1.17,見其他登記事項,鋼筋混凝土造,81年1月6日,六層,
RPWNMLNLKHNFFDN86CA,26,8.36,見其他登記事項,鋼筋混凝土造,81年1月6日,六層,
RPSNMLKKKHNFFDN68CA,2,72.67,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,二層
RPTNMLKKKHNFFDN78CA,2,55.96,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,二層
RPSNMLKKKHNFFDN68CA,2,65.67,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPTNMLKKKHNFFDN78CA,2,57.98,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPPNMLSJKHNFFDN09CA,41,138.54,住家用,鋼筋混凝土加強磚造,66年6月2日,三層,一層 二層 三層
RPUNMLKKKHNFFDN88CA,2,88.21,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,三層
RPUNMLKKKHNFFDN88CA,2,72.76,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPORMLKKKHNFFDN68CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十四層
RPORMLKKKHNFFDN68CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPVNMLKKKHNFFDN98CA,2,72.67,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,三層
RPVNMLKKKHNFFDN98CA,2,65.67,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPRRMLKKKHNFFDN98CA,2,75.00,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,八層
RPRRMLKKKHNFFDN98CA,2,66.85,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPWQMLKKKHNFFDN76CA,2,75.03,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十四層
RPWQMLKKKHNFFDN76CA,2,66.85,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPXNMLKKKHNFFDN56CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,三層
RPXNMLKKKHNFFDN56CA,2,27.21,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPWNMLKKKHNFFDN09CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,三層
RPWNMLKKKHNFFDN09CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPUNMLRJKHNFFCN76CA,38,101.56,住家用,鋼筋混凝土加強磚造,68年11月15日,二層,一層 二層 騎樓
RPSNMLTJKHNFFFN07CA,5,276.04,住宅,鋼筋混凝土造,101年11月28日,四層,一層 二層 三層 四層 騎樓
RPQNMLPJLHNFFDN98CA,36,96.88,住家用,加強磚造,70年12月5日,二層,一層 二層
RPQNMLSJKHNFFCN09CA,37,159.10,住商用,鋼筋混凝土加強磚造,70年5月23日,三層,一層 二層 三層 騎樓
RPPNMLOLKHNFFEN98CA,,170.10,見其他登記事項,鋼筋混凝土造,106年8月1日,三層,一層 二層 三層 見其他登記事項
RPQNMLPJLHNFFCN88CA,37,182.28,住商用,鋼筋混凝土加強磚造,69年12月20日,三層,一層 二層 三層 騎樓
RPSOMLMLKHNFFCN98CA,,146.14,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPSOMLMLKHNFFCN98CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPROMLMLKHNFFCN88CA,,143.95,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPROMLMLKHNFFCN88CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPQOMLMLKHNFFCN78CA,,143.95,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPQOMLMLKHNFFCN78CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPQNMLQLKHNFFBN98CA,17,280.04,住家用,鋼筋混凝土造,89年10月23日,三層,一層 二層 三層
RPQNMLOKKHNFFBN68CA,7,169.58,見其他登記事項,鋼筋混凝土造,100年6月13日,三層,一層 二層 三層 屋頂突出物
RPQNMLNJLHNFFBN58CA,,180.06,見其他登記事項,鋼筋混凝土造,106年8月17日,三層,一層 二層 三層 見其他登記事項
RPWNMLNKKHNFFBN56CA,,169.41,見其他登記事項,鋼筋混凝土造,106年11月9日,三層,一層 二層 三層 見其他登記事項
RPTOMLTJKHNFFAN76CA,39,113.60,住工用,加強磚造,67年12月2日,二層,一層 二層
RPTOMLTJKHNFFAN76CA,39,119.28,住工用,加強磚造,67年12月2日,二層,一層 二層
RPUNMLTJKHNFFAN76CA,23,128.52,住家用,鋼筋混凝土造,83年7月28日,十三層,四層
RPUNMLTJKHNFFAN76CA,23,4.73,見其他登記事項,鋼筋混凝土造,83年7月28日,十三層,
RPUNMLTJKHNFFAN76CA,23,21.20,見其他登記事項,鋼筋混凝土造,83年7月28日,十三層,
RPVNMLNKKHNFFBN09CA,,156.39,見其他登記事項,鋼筋混凝土造,106年11月9日,三層,一層 二層 三層 見其他登記事項
RPWPMLSJKHNFFAN07CA,1,207.48,見其他登記事項,鋼筋混凝土造,105年12月21日,四層,一層 二層 三層 四層
RPQNMLMKKHNFFAN38CA,,287.89,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓
RPRNMLMKKHNFFAN48CA,,288.61,見其他登記事項,鋼筋混凝土造,106年10月24日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓
RPUOMLNKKHNFFAN98CA,38,85.60,住家用,鋼筋混凝土加強磚造,68年12月29日,二層,一層 二層
RPOOMLTJKHNFFAN88CA,35,96.96,住家用,加強磚造,72年4月16日,二層,一層 二層
RPXNMLTJKHNFFAN07CA,30,373.80,住家用,鋼筋混凝土造,76年9月5日,四層,一層 二層 三層 四層 地下層
RPTNMLMKKHNFFAN68CA,30,213.90,住家用,加強磚造,76年12月12日,二層,一層 二層
RPSNMLMKKHNFFAN58CA,,238.85,見其他登記事項,鋼筋混凝土造,106年10月24日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPPNMLOJLHNFFAN48CA,39,101.93,住家用,鋼筋混凝土造,68年4月21日,三層,一層 二層 三層 屋頂突出物
RPSNMLRLKHNFFBN66CA,25,120.60,住家用,加強磚造,81年10月13日,二層,一層 二層
RPPNMLOKKHNFFBN58CA,21,92.47,見其他登記事項,鋼筋混凝土造,86年2月3日,九層,四層
RPPNMLOKKHNFFBN58CA,21,28.33,見其他登記事項,鋼筋混凝土造,86年2月3日,九層,
RPTNMLMKKHNFFBN78CA,41,131.10,住家用,鋼筋混凝土加強磚造,66年6月2日,二層,一層 二層 騎樓
RPUNMLMKKHNFFBN88CA,43,81.76,住家用,鋼筋混凝土加強磚造,64年5月28日,二層,一層 二層 騎樓
RPRNMLOKKHNFFBN78CA,24,100.88,住家用,鋼筋混凝土造,83年5月31日,七層,五層
RPRNMLOKKHNFFBN78CA,24,44.97,見其他登記事項,鋼筋混凝土造,83年5月31日,七層,
RPQOMLSJKHNFFBN09CA,23,184.67,住家用,鋼筋混凝土造,83年12月24日,四層,一層 二層 三層 四層
RPOPMLMLKHNFFCN68CA,,142.80,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPOPMLMLKHNFFCN68CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPWOMLMLKHNFFCN76CA,,145.61,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPWOMLMLKHNFFCN76CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPQPMLMLKHNFFCN88CA,,144.22,見其他登記事項,鋼筋混凝土造,106年10月31日,四層,一層 二層 三層 四層
RPQPMLMLKHNFFCN88CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPPPMLMLKHNFFCN78CA,,142.43,見其他登記事項,鋼筋混凝土造,106年10月31日,四層,一層 二層 三層 四層
RPPPMLMLKHNFFCN78CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPUOMLMLKHNFFCN56CA,,141.60,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPUOMLMLKHNFFCN56CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPXOMLMLKHNFFCN86CA,,145.61,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPXOMLMLKHNFFCN86CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPVOMLMLKHNFFCN66CA,,146.14,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPVOMLMLKHNFFCN66CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPTOMLMLKHNFFCN09CA,,143.95,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPTOMLMLKHNFFCN09CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPRPMLMLKHNFFCN98CA,,137.76,見其他登記事項,鋼筋混凝土造,106年9月29日,四層,一層 二層 三層 四層
RPRPMLMLKHNFFCN98CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPSPMLMLKHNFFCN09CA,,143.95,見其他登記事項,鋼筋混凝土造,106年10月25日,四層,一層 二層 三層 四層
RPSPMLMLKHNFFCN09CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPTNMLTJKHNFFFN17CA,1,168.13,住宅,鋼筋混凝土加強磚造,106年4月19日,四層,一層 二層 三層 四層
RPTPMLMLKHNFFCN56CA,,144.22,見其他登記事項,鋼筋混凝土造,106年10月31日,四層,一層 二層 三層 四層
RPTPMLMLKHNFFCN56CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPXNMLMKKHNFFFN96CA,34,95.32,住家用,加強磚造,72年8月8日,二層,一層 二層
RPQNMLMKKHNFFFN88CA,11,511.22,住家用,鋼筋混凝土造,95年10月19日,二層,一層 二層 見其他登記事項
RPVPMLMLKHNFFCN76CA,,144.04,見其他登記事項,鋼筋混凝土造,106年10月31日,四層,一層 二層 三層 四層
RPVPMLMLKHNFFCN76CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPUPMLMLKHNFFCN66CA,,137.76,見其他登記事項,鋼筋混凝土造,106年9月29日,四層,一層 二層 三層 四層
RPUPMLMLKHNFFCN66CA,,.08,見其他登記事項,鋼筋混凝土造,106年10月31日,一層,
RPUNMLTJKHNFFFN27CA,13,236.50,農舍,見其他登記事項,93年9月6日,一層,一層
RPPOMLTJKHNFFDN66CA,1,266.27,見其他登記事項,鋼筋混凝土造,106年1月16日,五層,一層 二層 三層 四層 五層
RPSRMLKKKHNFFDN09CA,,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十三層
RPSRMLKKKHNFFDN09CA,,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPPNMLMKKHNFFFN78CA,5,175.17,住宅,鋼筋混凝土造,101年8月27日,三層,一層 二層 三層 騎樓 見其他登記事項
RPQNMLOLKHNFFEN09CA,,159.81,見其他登記事項,鋼筋混凝土造,106年8月1日,三層,一層 二層 三層 見其他登記事項
RPQOMLKKKHNFFDN58CA,2,78.31,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,一層 二層
RPQOMLKKKHNFFDN58CA,2,27.80,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPOOMLKKKHNFFDN38CA,2,75.03,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,四層
RPOOMLKKKHNFFDN38CA,2,66.85,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPPOMLKKKHNFFDN48CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,四層
RPPOMLKKKHNFFDN48CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPPRMLKKKHNFFDN78CA,2,75.03,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十五層
RPPRMLKKKHNFFDN78CA,2,66.85,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPVNMLNKKHNFFDN66CA,29,438.40,住家用,鋼筋混凝土造,78年1月25日,四層,一層 二層 三層 四層 騎樓
RPXQMLKKKHNFFDN86CA,2,73.07,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十四層
RPXQMLKKKHNFFDN86CA,2,66.26,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPUQMLKKKHNFFDN56CA,2,90.52,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十三層
RPUQMLKKKHNFFDN56CA,2,73.36,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPPQMLKKKHNFFDN68CA,2,75.00,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十一層
RPPQMLKKKHNFFDN68CA,2,66.85,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPQQMLKKKHNFFDN78CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十一層
RPQQMLKKKHNFFDN78CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPRQMLKKKHNFFDN88CA,2,73.07,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十二層
RPRQMLKKKHNFFDN88CA,2,66.26,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPSQMLKKKHNFFDN98CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十二層
RPSQMLKKKHNFFDN98CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPQRMLKKKHNFFDN88CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,十五層
RPQRMLKKKHNFFDN88CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPWOMLKKKHNFFDN56CA,2,73.07,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,五層
RPWOMLKKKHNFFDN56CA,2,66.26,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPXOMLKKKHNFFDN66CA,2,75.03,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,六層
RPXOMLKKKHNFFDN66CA,2,66.85,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPSOMLKKKHNFFDN78CA,2,49.09,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,一層
RPSOMLKKKHNFFDN78CA,2,18.93,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
SPRNMLKKKHNFFDN68CA,2,90.52,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,六層
SPRNMLKKKHNFFDN68CA,2,73.36,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPRNMLKKKHNFFDN58CA,2,88.21,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,二層
RPRNMLKKKHNFFDN58CA,2,72.76,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPUPMLKKKHNFFDN09CA,2,73.07,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,八層
RPUPMLKKKHNFFDN09CA,2,66.26,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPTOMLKKKHNFFDN88CA,2,37.82,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,一層
RPTOMLKKKHNFFDN88CA,2,15.38,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPOPMLKKKHNFFDN48CA,2,58.27,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,六層
RPOPMLKKKHNFFDN48CA,2,59.16,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPQPMLKKKHNFFDN68CA,2,73.07,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,七層
RPQPMLKKKHNFFDN68CA,2,66.26,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPPNMLLJLHNFFFN68CA,38,94.24,住家用,加強磚造,68年9月20日,二層,一層 二層
RPTNMLOLKHNFFFN86CA,24,154.95,住家用,鋼筋混凝土造,82年12月14日,三層,一層 二層 三層
RPWNMLMLKHNFFFN96CA,2,175.86,見其他登記事項,鋼筋混凝土造,105年6月17日,四層,一層 二層 三層 四層
RPUNMLNKKHNFFHN96CA,1,160.17,見其他登記事項,鋼筋混凝土造,106年6月3日,三層,一層 二層 三層 屋頂突出物
RPPNMLRJLHNFFFN66CA,19,309.13,商業用,鋼筋混凝土造,87年9月24日,十二層,十二層
RPWQMLLLKHNFFHN37CA,1,197.96,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPSNMLPJLHNFFHN96CA,5,171.95,住家用,鋼筋混凝土造,102年1月21日,三層,一層 二層 三層 屋頂突出物
RPXNMLMLKHNFFFN07CA,2,195.51,見其他登記事項,鋼筋混凝土造,104年12月24日,四層,一層 二層 三層 四層
RPXQMLLLKHNFFHN47CA,1,167.30,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPVNMLOKKHNFFFN96CA,,178.53,住宅,鋼筋混凝土造,106年8月14日,四層,一層 二層 三層 四層
RPQNMLKKKHNFFAN28DA,11,147.32,見其他登記事項,鋼筋混凝土造,95年7月28日,四層,一層 二層 三層 四層
RPSNMLPJLHNFFDN66DA,20,24.91,住家用,鋼筋混凝土造,87年3月12日,九層,六層
RPSNMLPJLHNFFDN66DA,20,9.28,見其他登記事項,鋼筋混凝土造,87年3月12日,九層,
RPPNMLNKKHNFFHN09CA,,200.33,住家用,鋼筋混凝土造,106年9月8日,三層,一層 二層 三層 屋頂突出物
RPTNMLNKKHNFFFN66CA,23,143.61,住家用,鋼筋混凝土造,84年4月8日,三層,一層 二層 三層
RPUNMLOKKHNFFFN86CA,,176.91,住宅,鋼筋混凝土造,106年8月14日,四層,一層 二層 三層 四層
RPSNMLNKKHNFFFN56CA,2,12.34,見其他登記事項,見其他登記事項,104年9月14日,一層,一層
RPOOMLOKKHNFFDN78CA,26,56.47,住家用,鋼筋混凝土造,80年11月16日,九層,八層
RPOOMLOKKHNFFDN78CA,26,9.79,停車空間,鋼筋混凝土造,80年11月16日,九層,
