¶mÂí¥«°Ï,¯²¸î¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¯²¸î¦~¤ë¤é,¯²¸îµ§´É¼Æ,¯²¸î¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,¦³µLªþ³Ã­Ñ,Á`ÃB¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,¯²ª÷Á`ÃB¤¸,³Æµù,½s¸¹
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤G¬q541~570¸¹,12.31,¦í,,,1040817,¤g¦a1«Øª«1¨®¦ì0,¤Q¤­¼h,21,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0861121,98.61,3,2,2,¦³,µL,¦³,16000,162,,0.0,0,,RPVNMLNJRHKFFCB48CC
¦è¤Ù°Ï,¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,0.0,,,,1040821,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,µL,1000,,©Y¹D¾÷±ñ,18.99,1000,§t²M¼ä¶O,RPXNMLNJRHKFFCB68CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,4.95,°Ó,,,1040820,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤­¼h,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,55.0,0,0,0,µL,¦³,¦³,17000,309,,0.0,0,§tºÞ²z¶O,RPSOMLNJRHKFFCB28CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,5.27,°Ó,,,1040829,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,58.49,1,1,1,¦³,¦³,¦³,17000,291,,0.0,0,,RPSRMLNJRHKFFCB58CC
«n¤Ù°Ï,«Øª«,»O¤¤¥««n¤Ù°Ï¤j¥¿µó1~30¸¹,127.3,¦í,,,1040820,¤g¦a0«Øª«1¨®¦ì0,¤­¼h,7,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0961109,222.11,0,0,0,µL,µL,µL,63000,284,,0.0,0,,RPXRMLNJRHKFFCB09CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï©¾©ú¸ô211~240¸¹,5.41,¦í,,,1040806,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,12,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0830810,57.11,0,0,0,µL,¦³,µL,7000,123,,0.0,0,,RPONNLNJRHKFFBB77CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏªF¤s¸ô¤@¬q331~360¸¹,132.44,¦í,,,1040806,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,1,©±­±(©±¾Q),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1030411,63.83,0,0,0,µL,µL,µL,50000,783,,0.0,0,,RPVNNLNJRHKFFBB48CC
«n°Ï,«Øª«,»O¤¤¥««n°Ï«Ø°ê«n¸ô¤@¬q241~270¸¹,4666.0,¨ä¥L,,,1040825,¤g¦a0«Øª«0¨®¦ì0,¤G¼h,20,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840429,322.65,4,3,3,¦³,¦³,µL,50000,155,,0.0,0,,RPTNMLNJRHKFFAB08CC
«n°Ï,«Øª«,»O¤¤¥««n°Ï¬ü§ø¸ô¤G¬q331~360¸¹,0.0,¦í,,,1040820,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,12,©±­±(©±¾Q),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0820805,90.97,1,1,1,¦³,¦³,µL,15000,165,,0.0,0,,RPQOMLNJRHKFFAB87CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¬ü§ø¸ô¤@¬q31~60¸¹,12.38,°Ó,,,1040807,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950501,123.34,2,1,1,¦³,¦³,¦³,24000,195,©Y¹D¥­­±,0.0,0,,RPSOMLOJRHKFFAB18CC
«n°Ï,«Øª«,»O¤¤¥««n°ÏªF¿³¸ô¤@¬q1~30¸¹,1.95,¦í,,,1040806,¤g¦a0«Øª«0¨®¦ì0,¤G¤Q¤E¼h,32,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951026,42.0,1,1,1,¦³,¦³,¦³,7500,179,,0.0,0,¦¹«Øª«¦³¹j¦¨¤G¶¡®M©Ð¡A©Ò¥H­±¿n°£¥H2¡C,RPPPMLOJRHKFFAB97CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤å¤ß«n¸ô691~720¸¹,15.81,¦í,,,1040807,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850129,163.06,3,2,2,¦³,¦³,¦³,18000,110,,0.0,0,,RPQPMLOJRHKFFAB08CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤s¦è¸ô¤@¬q61~90¸¹,14.29,¦í,,,1040810,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880624,98.07,2,1,1,¦³,¦³,¦³,15000,153,,0.0,0,,RPWOMLOJRHKFFBB68CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,7.04,°Ó,,,1040805,¤g¦a1«Øª«1¨®¦ì0,¤Q¤­¼h,26,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,70.47,1,1,1,¦³,¦³,¦³,15000,213,,0.0,0,¯²ª÷§t¤@­Ó¾÷¨®¦ì¡C,RPXNMLOJRHKFFCB78CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏÄ_¼yµó30«Ñ1~30¸¹,14.34,°Ó,,,1040805,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890801,144.51,3,2,2,¦³,µL,¦³,22000,152,,0.0,0,¯²ª÷§tºÞ²z¶O¡C,RPPOMLOJRHKFFCB08CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤G¬q871~900¸¹,4.1,¦í,,,1040807,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,14,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951124,46.14,1,1,1,¦³,¦³,¦³,13000,282,,0.0,0,¯²ª÷§tºÞ²z¶O,RPUOMLOJRHKFFCB58CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤z«°µó271~300¸¹,24.07,¦í,,,1040904,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,14,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830924,146.1,0,0,0,µL,¦³,µL,37500,257,,0.0,0,¯²ª÷§tºÞ²z¶O,RPPPMLOJRHKFFCB18CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¿ñ¹ç¸ô¤@¬q51«Ñ31~60¸¹,24.15,¦í,,,1040819,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,9,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830330,83.64,2,1,1,¦³,¦³,¦³,9500,114,,0.0,0,,RPSNMLPJRHKFFBB28CC
¥_¤Ù°Ï,«Øª«,»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¸ô¤G¬q661~690¸¹,0.0,,,,1040901,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,19,©±­±(©±¾Q),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020207,121.54,0,0,0,µL,¦³,µL,50000,411,,0.0,0,,RPUNMLPJRHKFFBB48CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤@¸ô241~270¸¹,0.0,¨ä¥L,,,1040828,¤g¦a0«Øª«1¨®¦ì1,¤Q¤T¼h,28,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951113,144.76999999999998,1,2,2,¦³,¦³,¦³,30000,207,©Y¹D¥­­±,34.86,0,§tµ|ª÷¤ÎºÞ²z¶O,RPUNMLRJRHKFFCB78CC
«n¤Ù°Ï,«Øª«,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q1~30¸¹,0.0,°Ó,,,1040827,¤g¦a0«Øª«1¨®¦ì2,¤G¤Q¤­¼h,27,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030626,219.69,2,2,2,¦³,¦³,¦³,57000,259,©Y¹D¥­­±,29.54,0,§tµ|ª÷¤ÎºÞ²z¶O,RPXNMLRJRHKFFCB09CC
«n¤Ù°Ï,¤g¦a,¥Ã·s¬q151~180¦a¸¹,1353.02,¦í,,,1040810,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,80000,59,,0.0,0,104¦~8¤ë1¤é¦Ü105¦~1¤ë31¤é¬°¸Ë­×´Á§K¯²ª÷¡C105¦~2¤ë1¤é¦Ü105¦~7¤ë31¤é¨C¤ë¯²ª÷®Ã¸U¤¸¾ã¡C105¦~8¤ë1¤é¦Ü110¦~7¤ë31¤é¨C¤ë¯²ª÷³ü¬B³°¸U¤¸¾ã¡C110¦~8¤ë1¤é¦Ü115¦~7¤ë31¤é¨C¤ë¯²ª÷³ü¬B³°¸U®Ã¥a¤¸¾ã¡C115¦~8¤ë1¤é¦Ü120¦~1¤ë31¤é¨C¤ë¯²ª÷³ü¬B¬m¸U³°¥a¸v¨Õ¤¸¾ã¡C,RPWOMLRJRHKFFCB09CC
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï¤Tºa¸ô¤G¬q211~240¸¹,30.17,¨ä¥L,,,1040906,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030603,154.02,3,2,2,¦³,¦³,µL,12000,78,©Y¹D¥­­±,0.0,0,,RPXNMLRJRHKFFGL87CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,8.49,°Ó,,,1040828,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,86.53999999999999,2,2,1,¦³,¦³,¦³,23000,266,,0.0,0,§tºÞ²z¶O,RPXNMLSJRHKFFCB56CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤G¬q181~210¸¹,0.0,¨ä¥L,,,1040809,¤g¦a0«Øª«1¨®¦ì0,¤Q¤G¼h,23,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990930,230.43,0,0,0,µL,¦³,µL,59254,257,,0.0,0,,RPWOMLSJRHKFFCB56CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤G¬q181~210¸¹,0.0,¨ä¥L,,,1040809,¤g¦a0«Øª«1¨®¦ì0,¤Q¤G¼h,23,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990930,230.43,0,0,0,µL,¦³,µL,59254,257,,0.0,0,,RPXOMLSJRHKFFCB66CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤G¬q181~210¸¹,0.0,¨ä¥L,,,1040809,¤g¦a0«Øª«1¨®¦ì0,¤Q¤G¼h,23,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990930,209.04000000000002,0,0,0,µL,¦³,µL,53746,257,,0.0,0,,RPPPMLSJRHKFFCB58CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q211~240¸¹,15.42,¦í,,,1040814,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,25,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0841024,210.75,0,0,0,µL,¦³,µL,34000,161,©Y¹D¥­­±,0.0,3000,,RPSPMLSJRHKFFCB88CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¸ô481~510¸¹,15.74,¨ä¥L,,,1040828,¤g¦a1«Øª«1¨®¦ì2,¤Q¤G¼h,29,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1011219,280.86,0,0,0,µL,¦³,µL,58500,208,©Y¹D¾÷±ñ,0.0,0,,RPTPMLSJRHKFFCB98CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤Ó­ì¤@µó1~30¸¹,31.75,¦í,,,1040902,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830623,135.87,0,0,0,µL,¦³,µL,20000,147,,0.0,0,¯²¸î¼h¦¸¬°1-2¼h,RPPOMLSJRHKFFBB38CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,1.83,°Ó,,,1040815,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,18,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,30.81,1,0,1,¦³,¦³,¦³,4800,156,,0.0,0,,RPTOMLSJRHKFFAB68CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,5.27,°Ó,,,1040820,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,18,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,89.44,1,1,1,¦³,¦³,¦³,7700,86,,0.0,0,,RPUOMLSJRHKFFAB78CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,3.86,°Ó,,,1040820,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,18,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,63.96,1,0,1,¦³,¦³,¦³,7500,117,,0.0,0,,RPVOMLSJRHKFFAB88CC
¦è°Ï,«Øª«,»O¤¤¥«¦è°Ï¤j¶©¸ô1~30¸¹,0.0,¦í,,,1040809,¤g¦a0«Øª«0¨®¦ì0,¤Q¥|¼h,14,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0791110,171.91,0,0,0,µL,¦³,µL,33600,195,,0.0,0,,RPWOMLSJRHKFFAB98CC
«n°Ï,«Øª«,»O¤¤¥««n°Ï©¾©ú«n¸ô781~810¸¹,0.0,¦í,,,1040817,¤g¦a0«Øª«1¨®¦ì0,¤G¤Q¤C¼h,42,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0821218,475.98,0,0,0,µL,¦³,µL,66150,139,,0.0,0,,RPOPMLSJRHKFFAB28CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï»OÆW¤j¹D¤G¬q481~510¸¹,43.37,°Ó,,,1040826,¤g¦a1«Øª«1¨®¦ì2,¤G¤Q¤G¼h,27,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0800527,603.8,0,0,0,µL,¦³,µL,88000,146,©Y¹D¥­­±,0.0,0,,RPPPMLSJRHKFFAB38CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤j¶©¸ô1~30¸¹,64.99,¦í,,,1040902,¤g¦a1«Øª«1¨®¦ì4,¤C¼h,14,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0791110,633.28,0,0,0,µL,¦³,µL,86000,136,¤É­°¾÷±ñ,0.0,0,,RPRPMLSJRHKFFAB58CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï´f¤¤¸ô¤T¬q361~390¸¹,14.37,¦í,,,1040904,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960601,91.01,1,1,1,¦³,µL,¦³,16000,176,©Y¹D¥­­±,0.0,0,¥uªþ¤@­Ó¥­­±¨®¦ì,RPQNMLTJRHKFFCB58CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j­^¦è¤@µó1~30¸¹,7.81,¦í,,,1040812,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,22,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821110,106.79,3,2,2,¦³,¦³,¦³,14000,131,©Y¹D¥­­±,13.91,0,,RPRPMLTJRHKFFCB88CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°ÏªF¿³¸ô¤G¬q271~300¸¹,15.68,¦í,,,1040812,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830711,140.84,3,2,2,¦³,¦³,¦³,18500,131,,0.0,0,¯²ª÷§tºÞ²z¶O¡C,RPTPMLTJRHKFFCB09CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,5.55,°Ó,,,1040811,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,26,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,61.72,1,1,1,¦³,¦³,¦³,17500,284,,0.0,0,¯²ª÷§tºÞ²z¶O ²Ä¥|¥x¡C,RPWPMLTJRHKFFCB76CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¸ô586561~586590¸¹,20.64,°Ó,,,1040903,¤g¦a1«Øª«2¨®¦ì0,¤G¼h,14,¿ì¤½°Ó·~¤j¼Ó,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0831205,173.16,4,2,2,¦³,¦³,µL,40000,231,,0.0,0,,RPXPMLTJRHKFFCB86CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤G¬q871~900¸¹,5.05,¦í,,,1040811,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,14,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951124,44.76,1,1,1,¦³,¦³,¦³,13000,290,,0.0,0,¯²ª÷§tºÞ²z¶O,RPOQMLTJRHKFFCB68CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï´Â°¨¤@µó31~60¸¹,0.0,¦í,,,1040814,¤g¦a0«Øª«0¨®¦ì0,¤@¼h,3,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0880122,56.59,1,1,1,¦³,¦³,¦³,15000,265,,0.0,0,¬O³z¤Ñ­í¡A¥u¯²¤@¼Ó¡C,RPPQMLTJRHKFFCB78CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤G¬q241~270¸¹,4.04,°Ó,,,1040811,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,11,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990201,78.34,1,1,1,¦³,¦³,¦³,17500,223,,0.0,0,¯²ª÷§tºÞ²z¶O¡C,RPQQMLTJRHKFFCB88CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤G¬q241~270¸¹,3.4,°Ó,,,1040816,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,11,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990201,70.11,1,1,1,¦³,¦³,¦³,16000,228,,0.0,0,,RPRQMLTJRHKFFCB98CC
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°ÏÀôªe¸ô¤­¬q241~270¸¹,31.26,¦í,,,1040811,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030519,156.24,3,2,2,¦³,¦³,¦³,21000,134,©Y¹D¥­­±,31.39,0,,RPXNMLTJRHKFFGL08CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤å¤ß¸ô¥|¬q181~210¸¹,9.08,¦í,,,1040901,¤g¦a1«Øª«1¨®¦ì0,¤Q¤C¼h,21,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0841208,121.34,4,2,3,¦³,¦³,¦³,20000,165,,0.0,0,¯²ª÷§tºÞ²z¶O¨C¤ë1900¤¸,RPQPMLTJRHKFFBB78DC
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¶êÀô¥_¸ô¤G¬q1~30¸¹,85.81,¨ä¥L,,,1040828,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,4,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0760830,118.64,6,3,4,¦³,µL,¦³,19500,164,,0.0,0,¦a¤U¤@¼h ¤@¼h ¤G¼h,RPPNMLTJRHKFFAL76DC
«n¤Ù°Ï,«Øª«,»O¤¤¥««n¤Ù°Ï«O¦w¤­µó121~150¸¹,14.07,¦í,,,1040801,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960208,98.09,2,2,2,¦³,¦³,¦³,31102,317,,0.0,0,,RPVOMLKKRHKFFCB48DC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï±R¼w¸ô¤G¬q151~180¸¹,15.93,°Ó,,,1040823,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,17,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990909,107.88,1,1,1,¦³,¦³,¦³,21500,199,©Y¹D¥­­±,24.48,0,¯²ª÷§tºÞ²z¶O,RPXNMLKKRHKFFBB48DC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤Ó­ì«n¤Gµó151~180¸¹,25.72,°Ó,,,1040909,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,14,¿ì¤½°Ó·~¤j¼Ó,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0671016,258.22,0,0,0,µL,¦³,µL,33000,128,©Y¹D¾÷±ñ,6.99,0,,RPVPMLKKRHKFFBB48DC
