¶mÂí¥«°Ï,¯²¸î¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¯²¸î¦~¤ë¤é,¯²¸îµ§´É¼Æ,¯²¸î¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,¦³µLªþ³Ã­Ñ,Á`ÃB¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,¯²ª÷Á`ÃB¤¸,³Æµù,½s¸¹
¤T¥Á°Ï,«Øª«,°ª¶¯¥«¤T¥Á°Ï¹©ª÷«á¸ô421~450¸¹,13.1,¦í,,,1050305,¤g¦a0«Øª«1¨®¦ì0,¤Q¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030409,100.62,2,1,1,¦³,¦³,¦³,14000,139,,0.0,0,,RPXNMLRJLHLFFDE98CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤Ñ²»¤@¸ô181~210¸¹,69.46,¦í,,,1050305,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0660215,143.19,0,0,3,¦³,µL,µL,32000,223,,0.0,0,,RPROMLRJLHLFFDE48CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï©ú¸Û¤@¸ô151~180¸¹,18.16,¦í,,,1050227,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010926,134.94,2,2,1,¦³,¦³,µL,15604,116,©Y¹D¥­­±,22.2,0,,RPVOMLRJLHLFFDE88CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¦³¥ú¸ô31~60¸¹,21.25,¦í,,,1050223,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820201,133.63,3,2,2,¦³,¦³,¦³,12000,90,,0.0,0,,RPXOMLRJLHLFFDE09CC
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¦Ë·~«Ñ1~30¸¹,436.0,¤u,,,1050217,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,2,¤u¼t,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820316,590.94,0,0,0,µL,µL,¦³,77000,,,0.0,0,,RPQNMLRJLHLFFIE78CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¤G¸ô91~120¸¹,16.63,¦í,,,1050229,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0930610,123.71,3,2,2,¦³,µL,µL,16000,129,,0.0,0,,RPRNMLRJLHLFFAE08CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N¥_¤T¸ô91~120¸¹,31.21,¦í,,,1050222,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,28,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,1010419,279.35,0,0,0,µL,¦³,¦³,98000,351,©Y¹D¥­­±,0.0,0,,RPWNMLRJLHLFFAE58CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°ÏªL´Ë¥|¸ô151~180¸¹,16.48,¦í,,,1050206,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941028,81.8,2,2,1,¦³,¦³,¦³,18000,220,©Y¹D¥­­±,28.8,0,,RPPNMLRJLHLFFCE08CC
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¦Z¥­¸ô61~90¸¹,0.0,°Ó,,,1050303,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0821001,412.0,0,0,0,µL,¦³,µL,45000,109,,0.0,0,©Ó¯²¼Ðªºª«¬°¤@¼Ó¤Î¦a¤U¤@¼h­±¿n¬ù20©W(¤£§t°±¨®³õ),RPSNMLRJLHLFFCE38CC
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¤¤¤s¤G¸ô1~30¸¹,0.0,°Ó,,,1050303,¤g¦a0«Øª«1¨®¦ì1,¤G¤Q¤@¼h,28,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0870714,249.95,0,0,0,µL,¦³,µL,30000,120,©Y¹D¥­­±,0.0,0,,RPUNMLRJLHLFFCE58CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¤¤µØ¤­¸ô1007«Ñ1~30¸¹,23.3,¨ä¥L,,,1050307,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0910619,88.5,3,2,2,¦³,µL,µL,12000,136,,0.0,0,,RPVNMLRJLHLFFCE68CC
·s¿³°Ï,«Øª«,°ª¶¯¥«·s¿³°Ï¤­çÄ¤@¸ô121~150¸¹,0.0,°Ó,,,1050229,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0910301,183.25,2,1,2,¦³,¦³,¦³,30000,164,,0.0,0,,RPQNMLRJLHLFFBE08CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï¤¤¤s¤G¸ô511~540¸¹,0.0,°Ó,,,1050304,¤g¦a0«Øª«1¨®¦ì0,¤­¼h,12,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0720305,46.07,0,0,0,µL,¦³,µL,8000,174,,0.0,0,,RPTNMLRJLHLFFBE38CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¦¨¥\¤@¸ô211~240¸¹,5.34,¨ä¥L,,,1050220,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,20,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0820401,73.52,0,0,0,µL,¦³,µL,11600,158,,0.0,0,¯²ª÷§t5%µ|ª÷¡A¥X¯²¤H¶}µo²¼µ¹©Ó¯²¤H¡C¯²ª÷¤£§tºÞ²z¶O¤Î¤ô¹q¶O¡A¥Ñ©Ó¯²¤H­t¾á¡C,RPRNMLSJLHLFFBE28CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,0.0,°Ó,,,1050307,¤g¦a0«Øª«1¨®¦ì0,¤Q¼h,35,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860421,145.12,3,2,2,¦³,¦³,¦³,18000,124,,0.0,0,,RPTNMLSJLHLFFBE48CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï¦Û±j¤T¸ô20«Ñ1~30¸¹,0.0,°Ó,,,1050303,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,35,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0860421,166.78,3,2,3,¦³,¦³,µL,16000,96,,0.0,0,,RPUNMLSJLHLFFBE58CC
·s¿³°Ï,«Øª«,°ª¶¯¥«·s¿³°Ï´_¿³2¸ô121~150¸¹,0.0,°Ó,,,1050227,¤g¦a0«Øª«0¨®¦ì0,¥þ,5,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0691014,18.76,1,0,1,¦³,µL,¦³,5500,293,,0.0,0,³z¤Ñ«¬¤À¯²®M©Ð,RPWNMLSJLHLFFBE78CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¤T¸ô1~30¸¹,18.31,¨ä¥L,,,1050301,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940531,131.17,3,2,2,¦³,¦³,¦³,20000,152,©Y¹D¾÷±ñ,15.87,0,¤j¼ÓºÞ²z¶O¥Ñ¥X¯²¤H­t¾á,RPRNMLSJLHLFFAE18CC
¹ª¤s°Ï,«Øª«,°ª¶¯¥«¹ª¤s°Ï©úµØ¸ô331~360¸¹,0.0,°Ó,,,1050302,¤g¦a0«Øª«1¨®¦ì1,¤Q¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941110,136.11,3,2,2,¦³,¦³,¦³,21000,154,©Y¹D¾÷±ñ,14.55,0,,RPSNMLSJLHLFFAE28CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¹ª¤s¤T¸ô31~60¸¹,36.18,¦í,,,1050308,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0650406,118.17,0,0,0,µL,µL,µL,25000,212,,0.0,0,,RPXNMLSJLHLFFAE78CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¬î¤¸µó16«Ñ29§Ë1~30¸¹,68.0,¦í,,,1050222,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0750925,131.56,4,2,3,¦³,µL,µL,13000,99,,0.0,0,,RPTNMLSJLHLFFDE68CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï©ú¸Û¤@¸ô151~180¸¹,18.16,¦í,,,1050222,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010926,134.94,2,2,1,¦³,¦³,µL,15604,116,©Y¹D¥­­±,0.0,0,,RPUNMLSJLHLFFDE78CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¥¿©¾¸ô211~240¸¹,58.0,¦í,,,1050301,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0660426,55.69,1,0,1,¦³,µL,¦³,6000,108,,0.0,0,,RPPOMLSJLHLFFDE38CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¥¿©¾¸ô211~240¸¹,58.0,¦í,,,1050306,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0660426,55.69,1,0,1,¦³,µL,¦³,7000,126,,0.0,0,,RPQOMLSJLHLFFDE48CC
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w½å¸ô571~600¸¹,21.52,¦í,,,1050219,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,1000913,189.64,0,0,0,µL,µL,µL,80000,422,,0.0,0,,RPRNMLSJLHLFFEE58CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï­«²M¸ô241~270¸¹,89.0,¨ä¥L,,,1050222,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,2,©±­±(©±¾Q),,¥[±j¿j³y,0670527,112.62,3,1,2,¦³,µL,µL,18000,160,,0.0,0,,RPTNMLSJLHLFFEE78CC
¥ªÀç°Ï,«Øª«,°ª¶¯¥«¥ªÀç°Ï´I¥Á¸ô331~360¸¹,0.0,,,,1050303,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,1,©±­±(©±¾Q),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0941024,143.71,0,0,0,µL,µL,µL,90000,626,,0.0,0,,RPOOMLSJLHLFFEE38CC
¤T¥Á°Ï,«Øª«,°ª¶¯¥«¤T¥Á°Ï¹©¤¤¸ô336«Ñ9§Ë1~30¸¹,0.0,¦í,,,1050220,¤g¦a0«Øª«0¨®¦ì0,¥þ,4,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0730503,14.25,1,0,1,¦³,µL,¦³,5500,386,,0.0,0,³z¤Ñ«¬¤À¯²®M©Ð¡A¯²¸î´Á¶¡1¦~0.5­Ó¤ë,RPSOMLTJLHLFFDE78CC
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤¯ªL¸ô211~240¸¹,874.1,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050122,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,1,¤u¼t,¤u·~¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0640728,134.9,1,0,1,¦³,µL,µL,77000,,,0.0,0,«Øª«µL«O¦sµn°O223.6©W.¥H¤ë­p»ù,RPTNMLTJLHLFFIE66CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¥ú´_¸ô¤@¬q1~30¸¹,105.0,¦í,,,1050308,¤g¦a1«Øª«2¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,3,©±­±(©±¾Q),¦í°Ó¥Î,¥[±j¿j³y,0630711,261.18,0,0,0,µL,µL,µL,20000,77,,0.0,0,,RPVOMLTJLHLFFGE76CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¤T¸ô91~120¸¹,126.9,¦í,,,1050307,¤g¦a1«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0950227,387.51,5,2,4,¦³,µL,µL,63000,163,,0.0,0,,RPQNMLTJLHLFFAE18CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¤T¦h¤G¸ô331~360¸¹,124.0,°Ó,,,1050301,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,5,©±­±(©±¾Q),¨£¨Ï¥Î°õ·Ó,¿ûµ¬²V¾®¤g³y,0770405,344.76,2,0,0,µL,µL,µL,60000,174,,0.0,0,,RPVNMLTJLHLFFCE88CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤¤¥¿¤T¸ô1~30¸¹,12.84,°Ó,,,1050301,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,12,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0690514,116.87,2,2,2,¦³,¦³,µL,11000,94,,0.0,0,,RPRNMLTJLHLFFBE38CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï·s¥Ð¸ô151~180¸¹,109.0,°Ó,,,1050225,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,,¥[±j¿j³y,0590601,264.87,0,0,0,µL,µL,µL,80000,302,,0.0,0,,RPTNMLKKLHLFFBE77CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï¥|ºû¤T¸ô241~270¸¹,0.0,°Ó,,,1050310,¤g¦a0«Øª«1¨®¦ì0,¤E¼h,12,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0781109,43.74,0,0,0,µL,¦³,µL,7500,171,,0.0,0,,RPWNMLKKLHLFFBE08CC
·s¿³°Ï,«Øª«,°ª¶¯¥«·s¿³°Ï¤¤¤s¤@¸ô91~120¸¹,0.0,°Ó,,,1050310,¤g¦a0«Øª«1¨®¦ì0,¤K¼h,10,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0651124,45.16,0,0,0,µL,¦³,µL,8500,188,,0.0,0,,RPXNMLKKLHLFFBE18CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï¥|ºû¥|¸ô151~180¸¹,0.0,°Ó,,,1050309,¤g¦a0«Øª«1¨®¦ì0,¤T¼h,12,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0790418,83.72,0,0,0,µL,¦³,µL,13000,155,,0.0,0,2016¦~.2017¦~.2018¦~¨C¤ë¯²ª÷13000¤¸2019¦~.2020¦~¨C¤ë¯²ª÷13900¤¸«Î¥D¦Û¦æ¥X¯²,RPOOMLKKLHLFFBE37CC
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¤¤¤s¤G¸ô181~210¸¹,0.0,°Ó,,,1050305,¤g¦a0«Øª«1¨®¦ì0,¤E¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000125,98.52,2,1,1,¦³,¦³,¦³,23500,239,,0.0,0,,RPQNMLKKLHLFFCE57CC
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¤¤¤s¤G¸ô181~210¸¹,0.0,°Ó,,,1050223,¤g¦a0«Øª«1¨®¦ì0,¤»¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000125,100.75,2,1,1,¦³,¦³,¦³,25000,248,,0.0,0,,RPTNMLKKLHLFFCE87CC
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eª÷°Ï¤C½å¤G¸ô271~300¸¹,0.0,°Ó,,,1050301,¤g¦a1«Øª«1¨®¦ì1,¤Q¤K¼h,21,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1001110,211.39,3,2,2,¦³,¦³,¦³,40863,193,©Y¹D¥­­±,32.2,0,,RPPOMLKKLHLFFAE37CC
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤jªÀ°Ï¤¤¤s¸ô91~120¸¹,80.0,¦í,,,1040226,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,3,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0760420,158.15,4,2,3,¦³,µL,µL,19000,120,,0.0,0,,RPQNMLKKLHLFFIE18CC
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¤j¸q¤G¸ô301~330¸¹,86.0,¦í,,,1050309,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0700205,165.88,3,2,3,¦³,µL,µL,15000,90,,0.0,0,,RPTNMLKKLHLFFFE18CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï«Ø¤u¸ô421~450¸¹,88.73,°Ó,,,1050307,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,2,©±­±(©±¾Q),,¥[±j¿j³y,0560205,160.56,0,0,0,µL,µL,µL,40000,249,,0.0,0,,RPQOMLKKLHLFFDE77CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï©ú¤¯¸ô31~60¸¹,15.76,¦í,,,1050301,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0831103,142.41,3,2,2,¦³,¦³,¦³,23000,162,,0.0,0,,RPSNMLLKLHLFFDE97CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤j¶¶¤G¸ô901~930¸¹,108.02,¦í,,,1050311,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0690115,366.86,5,2,4,¦³,µL,µL,30000,82,,0.0,0,,RPUNMLLKLHLFFDE18CC
¥ªÀç°Ï,«Øª«,°ª¶¯¥«¥ªÀç°ÏºaÁ`¸ô211~240¸¹,0.0,¦í,,,1050128,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1041119,256.98,0,0,0,µL,¦³,µL,58000,226,,0.0,0,107/4/1°_¯²ª÷½Õ¾ã¬°6¸U,RPTNMLLKLHLFFEE18CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¥ß¤å¸ô91~120¸¹,8.41,°Ó,,,1050303,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030327,110.78,2,2,1,¦³,¦³,¦³,20000,181,,0.0,0,,RPUNMLLKLHLFFEE28CC
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¤g®w¤T¸ô251«Ñ1~30¸¹,16.2,¦í,,,1050310,¤g¦a1«Øª«1¨®¦ì0,¤Q¤C¼h,17,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010817,146.74,3,2,2,¦³,¦³,¦³,17000,116,,0.0,0,,RPSOMLLKLHLFFEE18CC
»ñ¤s°Ï,«Øª«,°ª¶¯¥«»ñ¤s°Ï¥ß§Óµó121~150¸¹,11.28,¦í,,,1050310,¤g¦a0«Øª«1¨®¦ì0,¤Q¤»¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840510,180.37,3,2,2,¦³,¦³,¦³,10000,55,,0.0,0,,RPVNMLLKLHLFFGE58CC
»ñ¤s°Ï,«Øª«,°ª¶¯¥«»ñ¤s°Ï¿³¶©µó57«Ñ1~30¸¹,24.91,¨ä¥L,,,1050305,¤g¦a0«Øª«1¨®¦ì0,¤T¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720228,61.65,3,2,1,¦³,µL,¦³,8000,130,,0.0,0,,RPPOMLLKLHLFFGE08CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¤¤µØ¤@¸ô61~90¸¹,28.62,¦í,,,1050306,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0750205,77.09,3,2,2,¦³,µL,µL,13000,169,,0.0,0,,RPPNMLLKLHLFFAE37CC
ÆQÑL°Ï,«Øª«,°ª¶¯¥«ÆQÑL°ÏÆQÑLµó40«Ñ1~30¸¹,0.0,,,,1050219,¤g¦a0«Øª«1¨®¦ì0,¤C¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840326,71.8,2,2,1,¦³,¦³,µL,7000,97,,0.0,0,,RPUNMLLKLHLFFAE87CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°ÏÀs³Ó¸ô1~30¸¹,7.55,°Ó,,,1050304,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1001007,83.5,2,1,1,¦³,¦³,¦³,18000,216,,0.0,0,,RPWNMLLKLHLFFAE08CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï´I¹A¸ô61~90¸¹,16.1,°Ó,,,1050308,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020522,245.98,3,2,2,¦³,¦³,¦³,47000,191,©Y¹D¥­­±,23.17,0,,RPXNMLLKLHLFFAE18CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¤¤¤s¤G¸ô181~210¸¹,7.85,°Ó,,,1050226,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000125,78.94999999999999,1,1,1,¦³,¦³,¦³,18000,228,,0.0,0,,RPRNMLLKLHLFFCE77CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«­d¶®°Ï­d¶®°Ï¥|ºû¤T¸ô1~30¸¹,32.16,°Ó,,,1050228,¤g¦a2«Øª«1¨®¦ì2,¤Q¤­¼h,27,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0981109,309.05,4,2,3,¦³,¦³,¦³,60000,194,©Y¹D¥­­±,44.22,0,,RPXNMLLKLHLFFBE28CC
